지점,지점명,일시,기온(°C),풍향(deg),강수량(mm),습도(%)
634,아산,2025-07-11 1:00,28,127.1,0,40
634,아산,2025-07-11 2:00,27.4,112.1,0,39
634,아산,2025-07-11 3:00,27,86.8,0,39
634,아산,2025-07-11 4:00,25.3,73.9,0,51
634,아산,2025-07-11 5:00,24.7,79,0,51
634,아산,2025-07-11 6:00,24.6,77.2,0,52
634,아산,2025-07-11 7:00,25.6,77.5,0,50
634,아산,2025-07-11 8:00,26.9,84.6,0,48
634,아산,2025-07-11 9:00,28.4,82.3,0,45
634,아산,2025-07-11 10:00,30.2,121.6,0,38
634,아산,2025-07-11 11:00,32,135.9,0,36
634,아산,2025-07-11 12:00,32.4,149,0,36
634,아산,2025-07-11 13:00,33.1,145.2,0,33
634,아산,2025-07-11 14:00,35.1,117.1,0,32
634,아산,2025-07-11 15:00,35.4,122.6,0,32
634,아산,2025-07-11 16:00,35.3,134.4,0,32
634,아산,2025-07-11 17:00,35.5,92.1,0,33
634,아산,2025-07-11 18:00,35,110.8,0,34
634,아산,2025-07-11 19:00,33.7,93.8,0,37
634,아산,2025-07-11 20:00,32,127.5,0,36
634,아산,2025-07-11 21:00,30.4,152.1,0,39
634,아산,2025-07-11 22:00,30.1,141.9,0,39
634,아산,2025-07-11 23:00,29.1,140.4,0,38
634,아산,2025-07-12 0:00,28.2,126.2,0,41
634,아산,2025-07-12 1:00,27.2,130,0,44
634,아산,2025-07-12 2:00,26.5,111.5,0,45
634,아산,2025-07-12 3:00,24.7,132.8,0,50
634,아산,2025-07-12 4:00,24.3,131.6,0,52
634,아산,2025-07-12 5:00,23.7,117.6,0,56
634,아산,2025-07-12 6:00,23.7,115.1,0,58
634,아산,2025-07-12 7:00,24.9,107,0,54
634,아산,2025-07-12 8:00,26.7,97.8,0,52
634,아산,2025-07-12 9:00,27.7,114.8,0,50
634,아산,2025-07-12 10:00,28.6,138.9,0,50
634,아산,2025-07-12 11:00,30,129.4,0,44
634,아산,2025-07-12 12:00,30.6,140.9,0,40
634,아산,2025-07-12 13:00,33.2,126.9,0,35
634,아산,2025-07-12 14:00,33.9,149.6,0,35
634,아산,2025-07-12 15:00,34.5,142.3,0,34
634,아산,2025-07-12 16:00,34.6,149.2,0,32
634,아산,2025-07-12 17:00,33.4,149.1,0,34
634,아산,2025-07-12 18:00,33.7,20.6,0,35
634,아산,2025-07-12 19:00,30.2,51,0,59
634,아산,2025-07-12 20:00,27.9,314.6,0,53
634,아산,2025-07-12 21:00,26.9,303.3,0,60
634,아산,2025-07-12 22:00,26.8,339.3,0,61
634,아산,2025-07-12 23:00,24.1,204.3,0,72
634,아산,2025-07-13 0:00,24.1,0,0,73
634,아산,2025-07-13 1:00,24.7,39.6,0,70
634,아산,2025-07-13 2:00,23.4,0,0,73
634,아산,2025-07-13 3:00,22.2,207.2,0,78
634,아산,2025-07-13 4:00,21.8,165.9,0,80
634,아산,2025-07-13 5:00,21.2,187.1,0,83
634,아산,2025-07-13 6:00,21.9,186.2,0,82
634,아산,2025-07-13 7:00,23.2,171.4,0,77
634,아산,2025-07-13 8:00,25.5,187.7,0,73
634,아산,2025-07-13 9:00,25.8,211.2,0,73
634,아산,2025-07-13 10:00,26.9,198.7,0,69
634,아산,2025-07-13 11:00,29.1,232.8,0,58
634,아산,2025-07-13 12:00,29.1,329.2,0,57
634,아산,2025-07-13 13:00,28.2,312.5,0,60
634,아산,2025-07-13 14:00,26.2,317.7,0,71
634,아산,2025-07-13 15:00,24.3,62.3,0,79
634,아산,2025-07-13 16:00,24.1,156.6,0,84
634,아산,2025-07-13 17:00,23.3,159.5,0.5,85
634,아산,2025-07-13 18:00,23.5,298.3,0,91
634,아산,2025-07-13 19:00,23.3,188.3,0,90
634,아산,2025-07-13 20:00,23.7,0,0.5,90
634,아산,2025-07-13 21:00,23.3,0,0,92
634,아산,2025-07-13 22:00,22.9,103.5,0,93
634,아산,2025-07-13 23:00,22.8,0,0,92
634,아산,2025-07-14 0:00,22.5,0,0,95
634,아산,2025-07-14 1:00,22.1,174.3,0,96
634,아산,2025-07-14 2:00,21.5,172.6,0,96
634,아산,2025-07-14 3:00,21.4,168.3,0,96
634,아산,2025-07-14 4:00,21.4,222.8,0,96
634,아산,2025-07-14 5:00,21.1,210.1,0,96
634,아산,2025-07-14 6:00,20.8,184,0,97
634,아산,2025-07-14 7:00,21.9,226.6,0,91
634,아산,2025-07-14 8:00,22.7,155.8,0,87
634,아산,2025-07-14 9:00,24.5,210.5,0,84
634,아산,2025-07-14 10:00,24.1,208.2,0,84
634,아산,2025-07-14 11:00,26.1,25.6,0,74
634,아산,2025-07-14 12:00,28.7,304.9,0,55
634,아산,2025-07-14 13:00,28.8,55.4,0,63
634,아산,2025-07-14 14:00,29.1,335.5,0,62
634,아산,2025-07-14 15:00,24.2,136.9,0.5,89
634,아산,2025-07-14 16:00,25.8,73.5,1,74
634,아산,2025-07-14 17:00,24.9,70.8,0,77
634,아산,2025-07-14 18:00,23.1,44.2,0,91
634,아산,2025-07-14 19:00,22.1,35.3,2.5,94
634,아산,2025-07-14 20:00,22,105.4,1.5,95
634,아산,2025-07-14 21:00,21.8,114.7,2,96
634,아산,2025-07-14 22:00,22,48.7,0.5,93
634,아산,2025-07-14 23:00,22.3,288.3,0,94
634,아산,2025-07-15 0:00,21.7,65,1,94
634,아산,2025-07-15 1:00,21.3,301.4,0.5,94
634,아산,2025-07-15 2:00,21.1,309.2,0.5,94
634,아산,2025-07-15 3:00,21.2,310.6,0.5,96
634,아산,2025-07-15 4:00,20.9,310.2,0.5,94
634,아산,2025-07-15 5:00,20.7,310.2,0,94
634,아산,2025-07-15 6:00,20.8,312.2,0,93
634,아산,2025-07-15 7:00,21.3,305.6,0,93
634,아산,2025-07-15 8:00,21.5,312.8,0.5,92
634,아산,2025-07-15 9:00,21.5,313.1,0,92
634,아산,2025-07-15 10:00,23.2,353.5,0,84
634,아산,2025-07-15 11:00,23.7,271.8,0,80
634,아산,2025-07-15 12:00,23.9,45.6,0,81
634,아산,2025-07-15 13:00,26.1,213.4,0,76
634,아산,2025-07-15 14:00,24.2,285.8,0,78
634,아산,2025-07-15 15:00,25.5,58.7,0,72
634,아산,2025-07-15 16:00,25,38.6,0.5,78
634,아산,2025-07-15 17:00,24.4,229.2,0,82
634,아산,2025-07-15 18:00,23.7,165.7,0,82
634,아산,2025-07-15 19:00,24,138.2,0,84
634,아산,2025-07-15 20:00,23.5,169.2,0,87
634,아산,2025-07-15 21:00,22.8,221.5,0,90
634,아산,2025-07-15 22:00,22.9,187.6,0,86
634,아산,2025-07-15 23:00,22.7,162.6,0,88
634,아산,2025-07-16 0:00,22.4,164.5,0,88
634,아산,2025-07-16 1:00,22.3,166.6,0,90
634,아산,2025-07-16 2:00,22.9,170.8,0,88
634,아산,2025-07-16 3:00,23.3,175.6,0,87
634,아산,2025-07-16 4:00,22.9,171.2,0,93
634,아산,2025-07-16 5:00,22.9,135.6,0,89
634,아산,2025-07-16 6:00,23.3,132.9,0,89
634,아산,2025-07-16 7:00,23.5,139.8,0,89
634,아산,2025-07-16 8:00,24.2,143.5,0,89
634,아산,2025-07-16 9:00,24.4,172.7,0,85
634,아산,2025-07-16 10:00,24.1,165.6,0,78
634,아산,2025-07-16 11:00,23.3,168.9,0.5,82
634,아산,2025-07-16 12:00,22.9,170.3,1,90
634,아산,2025-07-16 13:00,22.5,163.7,0.5,92
634,아산,2025-07-16 14:00,21.8,168.9,3.5,94
634,아산,2025-07-16 15:00,21.5,196.7,4.5,96
634,아산,2025-07-16 16:00,21.6,152.1,8.5,97
634,아산,2025-07-16 17:00,21.7,123.7,11.5,97
634,아산,2025-07-16 18:00,21.8,158.6,21,97
634,아산,2025-07-16 19:00,21.9,167.1,10,97
634,아산,2025-07-16 20:00,22.6,178.6,0,90
634,아산,2025-07-16 21:00,22.9,176.6,0,88
634,아산,2025-07-16 22:00,23.7,183.3,0,85
634,아산,2025-07-16 23:00,23.7,175.9,0,87
634,아산,2025-07-17 0:00,23.5,197.5,0,87
634,아산,2025-07-17 1:00,22.3,34.5,13.5,97
634,아산,2025-07-17 2:00,22.1,116,35.5,98
634,아산,2025-07-17 3:00,21.7,135.9,22.5,97
634,아산,2025-07-17 4:00,21.7,126.2,45,97
634,아산,2025-07-17 5:00,22,156.1,66.5,98
634,아산,2025-07-17 6:00,21.4,111.4,47,98
634,아산,2025-07-17 7:00,21.5,161.7,41.5,98
634,아산,2025-07-17 8:00,21.5,163.3,12.5,98
634,아산,2025-07-17 9:00,21.6,140.8,4.5,95
634,아산,2025-07-17 10:00,22.1,121.3,0,92
634,아산,2025-07-17 11:00,22.8,129.1,0,88
634,아산,2025-07-17 12:00,22.3,137.1,0,91
634,아산,2025-07-17 13:00,22.5,132.8,3,94
634,아산,2025-07-17 14:00,25.2,125.8,0,85
634,아산,2025-07-17 15:00,25.2,129.4,0,85
634,아산,2025-07-17 16:00,24.1,139.6,0,89
634,아산,2025-07-17 17:00,23.5,153,0,90
634,아산,2025-07-17 18:00,22.9,143.9,0.5,96
634,아산,2025-07-17 19:00,23.2,146.6,0,92
634,아산,2025-07-17 20:00,22.9,150.6,1,94
634,아산,2025-07-17 21:00,23.3,184.1,0,94
634,아산,2025-07-17 22:00,23.4,186,0,89
634,아산,2025-07-17 23:00,22.5,206.8,0,93
634,아산,2025-07-18 0:00,23.3,189.3,0,88
634,아산,2025-07-18 1:00,23,198.2,0,88
634,아산,2025-07-18 2:00,22.9,183,0,88
634,아산,2025-07-18 3:00,23,162.8,0,87
634,아산,2025-07-18 4:00,22.2,147.5,0,93
634,아산,2025-07-18 5:00,22.4,146,0,92
634,아산,2025-07-18 6:00,22.6,132.6,0,90
634,아산,2025-07-18 7:00,22.5,129.8,0,93
634,아산,2025-07-18 8:00,23.3,132.1,0,88
634,아산,2025-07-18 9:00,24.3,140.6,0.5,85
634,아산,2025-07-18 10:00,26.3,106.2,0,73
634,아산,2025-07-18 11:00,26,135.7,0,76
634,아산,2025-07-18 12:00,26.6,126.3,0,76
634,아산,2025-07-18 13:00,27.7,115.3,0,72
634,아산,2025-07-18 14:00,27.4,129.3,0,76
634,아산,2025-07-18 15:00,27.3,133.1,0,74
634,아산,2025-07-18 16:00,26.9,125.7,0,78
634,아산,2025-07-18 17:00,26.6,136.7,0,80
634,아산,2025-07-18 18:00,26.7,125.9,0,82
634,아산,2025-07-18 19:00,26.8,124.5,0,83
634,아산,2025-07-18 20:00,26.3,108.1,0,86
634,아산,2025-07-18 21:00,26.3,136.5,0,85
634,아산,2025-07-18 22:00,25.8,134.9,0,88
634,아산,2025-07-18 23:00,25.8,152.3,0,87
634,아산,2025-07-19 0:00,25.6,146.1,0,84
634,아산,2025-07-19 1:00,24.4,165.8,0,92
634,아산,2025-07-19 2:00,25.3,138.6,0,86
634,아산,2025-07-19 3:00,23.8,161.5,11,97
634,아산,2025-07-19 4:00,24,150.9,0,95
634,아산,2025-07-19 5:00,24.2,145.3,0,94
634,아산,2025-07-19 6:00,24.1,148.7,0,93
634,아산,2025-07-19 7:00,23.8,156.8,4,97
634,아산,2025-07-19 8:00,23.8,141,2.5,96
634,아산,2025-07-19 9:00,24,159.2,0,93
634,아산,2025-07-19 10:00,24.5,162.6,0,92
634,아산,2025-07-19 11:00,24.8,159.2,0,92
634,아산,2025-07-19 12:00,25.8,161.8,0,89
634,아산,2025-07-19 13:00,27.2,165.2,0,83
634,아산,2025-07-19 14:00,26.2,172.7,0,85
634,아산,2025-07-19 15:00,26.4,182.8,0,86
634,아산,2025-07-19 16:00,27,195.2,0,84
634,아산,2025-07-19 17:00,28.1,219.8,0,81
634,아산,2025-07-19 18:00,27.5,223.8,0,86
634,아산,2025-07-19 19:00,26.1,228.3,0.5,95
634,아산,2025-07-19 20:00,25.9,218.6,0,95
634,아산,2025-07-19 21:00,25.4,222.6,2.5,97
634,아산,2025-07-19 22:00,25.2,222.5,1,97
634,아산,2025-07-19 23:00,25.1,210,0,97
634,아산,2025-07-20 0:00,25.4,200.3,0,95
634,아산,2025-07-20 1:00,25.1,196.7,0,92
634,아산,2025-07-20 2:00,24.6,214.7,0,93
634,아산,2025-07-20 3:00,24.5,179,0,93
634,아산,2025-07-20 4:00,24.6,194.6,0,91
634,아산,2025-07-20 5:00,24.7,158.7,0,89
634,아산,2025-07-20 6:00,24.7,165.5,0,89
634,아산,2025-07-20 7:00,24.9,209,0,92
634,아산,2025-07-20 8:00,26.4,195.5,0,88
634,아산,2025-07-20 9:00,27.3,210.3,0,82
634,아산,2025-07-20 10:00,28.2,186.5,0,80
634,아산,2025-07-20 11:00,29.7,196.5,0,72
634,아산,2025-07-20 12:00,29.8,186.2,0,74
634,아산,2025-07-20 13:00,30.3,208,0,72
634,아산,2025-07-20 14:00,32.5,230.7,0,64
634,아산,2025-07-20 15:00,33.4,252.2,0,60
634,아산,2025-07-20 16:00,32.1,256.1,0,59
634,아산,2025-07-20 17:00,31.6,219.6,0,63
634,아산,2025-07-20 18:00,32.1,227.2,0,61
634,아산,2025-07-20 19:00,30,287.9,0,71
634,아산,2025-07-20 20:00,28.1,0,0,82
634,아산,2025-07-20 21:00,27.2,217.2,0,86
634,아산,2025-07-20 22:00,27.4,0,0,85
634,아산,2025-07-20 23:00,26.2,170.4,0,89
634,아산,2025-07-21 0:00,26.4,143.9,0,87
634,아산,2025-07-21 1:00,26.1,142.2,0,88
634,아산,2025-07-21 2:00,25.8,156.4,0,87
634,아산,2025-07-21 3:00,24.9,164.8,0,90
634,아산,2025-07-21 4:00,25.4,156.9,0,85
634,아산,2025-07-21 5:00,25.3,149.7,0,86
634,아산,2025-07-21 6:00,25.4,10.5,0,90
634,아산,2025-07-21 7:00,25.9,0,0,86
634,아산,2025-07-21 8:00,26.8,119.4,0,83
634,아산,2025-07-21 9:00,29,159.4,0,72
634,아산,2025-07-21 10:00,29.2,201.2,0,77
634,아산,2025-07-21 11:00,31.1,196.2,0,71
634,아산,2025-07-21 12:00,32.3,217.5,0,67
634,아산,2025-07-21 13:00,34.1,220.5,0,64
634,아산,2025-07-21 14:00,34,221.6,0,59
634,아산,2025-07-21 15:00,31.9,226.9,0,66
634,아산,2025-07-21 16:00,33.8,223.1,0,61
634,아산,2025-07-21 17:00,32.4,224.5,0,66
634,아산,2025-07-21 18:00,31.5,224,0,70
634,아산,2025-07-21 19:00,29.1,219.7,0,77
634,아산,2025-07-21 20:00,27.5,235,0,85
634,아산,2025-07-21 21:00,26.5,212.1,0,90
634,아산,2025-07-21 22:00,26.1,198.1,0,92
634,아산,2025-07-21 23:00,25.9,207.2,0,93
634,아산,2025-07-22 0:00,25.9,186,0,93
634,아산,2025-07-22 1:00,25.5,184.9,0,93
634,아산,2025-07-22 2:00,25.4,179.7,0,92
634,아산,2025-07-22 3:00,25.2,183,0,92
634,아산,2025-07-22 4:00,25.2,166.7,0,92
634,아산,2025-07-22 5:00,25,138.6,0,91
634,아산,2025-07-22 6:00,25.5,134.1,0,90
634,아산,2025-07-22 7:00,25.9,172.2,0,90
634,아산,2025-07-22 8:00,27.9,133.8,0,83
634,아산,2025-07-22 9:00,28.6,200.4,0,75
634,아산,2025-07-22 10:00,30,206.5,0,74
634,아산,2025-07-22 11:00,31.3,203.2,0,68
634,아산,2025-07-22 12:00,33.2,241.7,0,62
634,아산,2025-07-22 13:00,31.5,292.7,0,65
634,아산,2025-07-22 14:00,29.6,58.7,0,75
634,아산,2025-07-22 15:00,28.5,136.5,0,79
634,아산,2025-07-22 16:00,31.1,49.9,0,70
634,아산,2025-07-22 17:00,31.7,295.3,0,66
634,아산,2025-07-22 18:00,28.3,52.7,0,80
634,아산,2025-07-22 19:00,27.8,77.5,0,82
634,아산,2025-07-22 20:00,26.8,38.7,0,87
634,아산,2025-07-22 21:00,26.9,38,0,85
634,아산,2025-07-22 22:00,26.3,0,0,88
634,아산,2025-07-22 23:00,25.1,179.6,0,94
634,아산,2025-07-23 0:00,24.7,178.7,0,95
634,아산,2025-07-23 1:00,24.3,208.8,0,96
634,아산,2025-07-23 2:00,24.3,195.9,0,95
634,아산,2025-07-23 3:00,24,0,0,96
634,아산,2025-07-23 4:00,23.8,191.3,0,96
634,아산,2025-07-23 5:00,24.3,53.9,0,96
634,아산,2025-07-23 6:00,24.3,194.1,0,96
634,아산,2025-07-23 7:00,25,0,0,94
634,아산,2025-07-23 8:00,25.7,188.6,0,93
634,아산,2025-07-23 9:00,27.2,181.6,0,85
634,아산,2025-07-23 10:00,29.1,209.3,0,78
634,아산,2025-07-23 11:00,30.5,197.5,0,72
634,아산,2025-07-23 12:00,31,322.3,0,68
634,아산,2025-07-23 13:00,31.9,18.6,0,53
634,아산,2025-07-23 14:00,32.1,36.5,0,55
634,아산,2025-07-23 15:00,33.3,324.1,0,53
634,아산,2025-07-23 16:00,32.1,42.9,0,56
634,아산,2025-07-23 17:00,31.5,57.1,0,55
634,아산,2025-07-23 18:00,30.6,66.7,0,63
634,아산,2025-07-23 19:00,29.6,337,0,65
634,아산,2025-07-23 20:00,28.3,81.4,0,71
634,아산,2025-07-23 21:00,27.6,1.2,0,74
634,아산,2025-07-23 22:00,26,0,0,80
634,아산,2025-07-23 23:00,25.1,192,0,87
634,아산,2025-07-24 0:00,25.2,0,0,84
634,아산,2025-07-24 1:00,24.7,182.7,0,87
634,아산,2025-07-24 2:00,24.3,0,0,89
634,아산,2025-07-24 3:00,24.1,0,0,91
634,아산,2025-07-24 4:00,24.1,0,0,91
634,아산,2025-07-24 5:00,23.5,0,0,94
634,아산,2025-07-24 6:00,23.4,144.4,0,94
634,아산,2025-07-24 7:00,24.5,203.9,0,91
634,아산,2025-07-24 8:00,25.9,200.9,0,85
634,아산,2025-07-24 9:00,28.3,220.8,0,79
634,아산,2025-07-24 10:00,30.1,308.2,0,70
634,아산,2025-07-24 11:00,31.6,297.3,0,64
634,아산,2025-07-24 12:00,32.3,5.5,0,63
634,아산,2025-07-24 13:00,33.5,272.3,0,57
634,아산,2025-07-24 14:00,34,302.1,0,53
634,아산,2025-07-24 15:00,33.4,42,0,52
634,아산,2025-07-24 16:00,32.8,38.8,0,59
634,아산,2025-07-24 17:00,32,92,0,59
634,아산,2025-07-24 18:00,31.3,79.9,0,63
634,아산,2025-07-24 19:00,30,66,0,65
634,아산,2025-07-24 20:00,28.5,343.6,0,71
634,아산,2025-07-24 21:00,27.2,334.8,0,74
634,아산,2025-07-24 22:00,26.4,282,0,76
634,아산,2025-07-24 23:00,25.3,215.9,0,86
634,아산,2025-07-25 0:00,24.8,189.6,0,86
634,아산,2025-07-25 1:00,25.3,0,0,82
634,아산,2025-07-25 2:00,25.2,0,0,83
634,아산,2025-07-25 3:00,24.3,0,0,87
634,아산,2025-07-25 4:00,23.6,210.2,0,91
634,아산,2025-07-25 5:00,23.6,0,0,90
634,아산,2025-07-25 6:00,23.4,0,0,92
634,아산,2025-07-25 7:00,24.6,231.9,0,89
634,아산,2025-07-25 8:00,26.8,202,0,84
634,아산,2025-07-25 9:00,30,112.2,0,69
634,아산,2025-07-25 10:00,30.7,315.3,0,70
634,아산,2025-07-25 11:00,32.1,316,0,63
634,아산,2025-07-25 12:00,33,310,0,60
634,아산,2025-07-25 13:00,34.7,46,0,50
634,아산,2025-07-25 14:00,35.8,60.4,0,48
634,아산,2025-07-25 15:00,36,55.5,0,46
634,아산,2025-07-25 16:00,33.9,77.3,0,58
634,아산,2025-07-25 17:00,33.4,37.7,0,58
634,아산,2025-07-25 18:00,32.3,41.5,0,62
634,아산,2025-07-25 19:00,31.8,36.4,0,63
634,아산,2025-07-25 20:00,30.7,7.1,0,66
634,아산,2025-07-25 21:00,29.8,342.8,0,70
634,아산,2025-07-25 22:00,27.6,200.5,0,83
634,아산,2025-07-25 23:00,27.4,173.4,0,82
634,아산,2025-07-26 0:00,27.4,0,0,81
634,아산,2025-07-26 1:00,26.7,159.5,0,83
634,아산,2025-07-26 2:00,26.1,0,0,85
634,아산,2025-07-26 3:00,26.4,25.9,0,86
634,아산,2025-07-26 4:00,25.9,0,0,86
634,아산,2025-07-26 5:00,25.4,231.9,0,90
634,아산,2025-07-26 6:00,25.8,116,0,89
634,아산,2025-07-26 7:00,26,211.6,0,91
634,아산,2025-07-26 8:00,29.6,140.2,0,66
634,아산,2025-07-26 9:00,30.6,139.5,0,64
634,아산,2025-07-26 10:00,31.2,148.3,0,62
634,아산,2025-07-26 11:00,32.2,87.7,0,58
634,아산,2025-07-26 12:00,34.2,93.7,0,52
634,아산,2025-07-26 13:00,34.4,135.3,0,53
634,아산,2025-07-26 14:00,34,181.3,0,52
634,아산,2025-07-26 15:00,35.9,280,0,50
634,아산,2025-07-26 16:00,36.3,71.5,0,47
634,아산,2025-07-26 17:00,35.6,27,0,50
634,아산,2025-07-26 18:00,32.5,39.3,0,61
634,아산,2025-07-26 19:00,31.3,45.2,0,66
634,아산,2025-07-26 20:00,30.5,39.4,0,70
634,아산,2025-07-26 21:00,30.1,38.9,0,71
634,아산,2025-07-26 22:00,29.5,31.4,0,74
634,아산,2025-07-26 23:00,28.8,0,0,77
634,아산,2025-07-27 0:00,28.3,32.4,0,81
634,아산,2025-07-27 1:00,27.9,49.5,0,82
634,아산,2025-07-27 2:00,26.6,249.3,0,89
634,아산,2025-07-27 3:00,26.9,170.1,0,86
634,아산,2025-07-27 4:00,26.6,157.8,0,86
634,아산,2025-07-27 5:00,27,135.5,0,78
634,아산,2025-07-27 6:00,27.2,144.6,0,75
634,아산,2025-07-27 7:00,28.9,122.1,0,67
634,아산,2025-07-27 8:00,29.6,143.4,0,64
634,아산,2025-07-27 9:00,31,142.9,0,59
634,아산,2025-07-27 10:00,,,0,
634,아산,2025-07-27 11:00,32.9,,,57
634,아산,2025-07-27 12:00,33.8,,0,54
634,아산,2025-07-27 13:00,34.5,,,50
634,아산,2025-07-27 14:00,,,0,
634,아산,2025-07-27 15:00,35.3,,,50
634,아산,2025-07-27 16:00,34.1,346.3,0,55
634,아산,2025-07-27 17:00,33.2,69.2,0,58
634,아산,2025-07-27 18:00,33.3,293,0,57
634,아산,2025-07-27 19:00,31.8,90.1,0,60
634,아산,2025-07-27 20:00,29.5,31.3,0,70
634,아산,2025-07-27 21:00,29.7,332.1,0,69
634,아산,2025-07-27 22:00,28,166.2,0,80
634,아산,2025-07-27 23:00,28,111.7,0,78
634,아산,2025-07-28 0:00,28.8,21.3,0,72
634,아산,2025-07-28 1:00,27,203.2,0,81
634,아산,2025-07-28 2:00,26.1,216.7,0,87
634,아산,2025-07-28 3:00,26.4,110.9,0,87
634,아산,2025-07-28 4:00,25.8,120.2,0,90
634,아산,2025-07-28 5:00,25.5,171.3,0,92
634,아산,2025-07-28 6:00,25.5,176,0,90
634,아산,2025-07-28 7:00,26.7,189.6,0,87
634,아산,2025-07-28 8:00,28.9,221.9,0,81
634,아산,2025-07-28 9:00,30.2,194.1,0,72
634,아산,2025-07-28 10:00,32.5,272.7,0,64
634,아산,2025-07-28 11:00,33.4,7.1,0,55
634,아산,2025-07-28 12:00,34,295.5,0,59
634,아산,2025-07-28 13:00,34.7,4.9,0,59
634,아산,2025-07-28 14:00,33.9,46.1,0,55
634,아산,2025-07-28 15:00,33.6,45.4,0,57
634,아산,2025-07-28 16:00,33.1,49.1,0,60
634,아산,2025-07-28 17:00,32.9,46.8,0,59
634,아산,2025-07-28 18:00,31.1,40.8,0,65
634,아산,2025-07-28 19:00,30.5,26.9,0,69
634,아산,2025-07-28 20:00,29,4.2,0,74
634,아산,2025-07-28 21:00,28,345.8,0,77
634,아산,2025-07-28 22:00,28.1,37.9,0,76
634,아산,2025-07-28 23:00,27.4,56.2,0,81
634,아산,2025-07-29 0:00,26.5,0,0,80
634,아산,2025-07-29 1:00,25.8,162,0,82
634,아산,2025-07-29 2:00,25.3,0,0,88
634,아산,2025-07-29 3:00,25.5,0,0,87
634,아산,2025-07-29 4:00,25.2,159.5,0,89
634,아산,2025-07-29 5:00,24.9,165,0,90
634,아산,2025-07-29 6:00,24.5,0,0,92
634,아산,2025-07-29 7:00,25.7,197.2,0,89
634,아산,2025-07-29 8:00,27.7,211.1,0,80
634,아산,2025-07-29 9:00,30.1,201.1,0,75
634,아산,2025-07-29 10:00,31.7,197.3,0,70
634,아산,2025-07-29 11:00,33.3,236,0,65
634,아산,2025-07-29 12:00,34.3,239.7,0,59
634,아산,2025-07-29 13:00,35.8,279.8,0,52
634,아산,2025-07-29 14:00,36.1,313.5,0,48
634,아산,2025-07-29 15:00,35.5,32.1,0,57
634,아산,2025-07-29 16:00,33.8,88.8,0,60
634,아산,2025-07-29 17:00,33,75.7,0,58
634,아산,2025-07-29 18:00,31.9,49.9,0,61
634,아산,2025-07-29 19:00,31.9,1,0,62
634,아산,2025-07-29 20:00,30.4,38.6,0,65
634,아산,2025-07-29 21:00,29.2,40.3,0,71
634,아산,2025-07-29 22:00,29.1,57,0,70
634,아산,2025-07-29 23:00,28.2,30.5,0,75
634,아산,2025-07-30 0:00,26.2,0,0,86
634,아산,2025-07-30 1:00,26.2,0,0,85
634,아산,2025-07-30 2:00,25.7,187.5,0,87
634,아산,2025-07-30 3:00,25.1,190.7,0,89
634,아산,2025-07-30 4:00,25.2,151.4,0,86
634,아산,2025-07-30 5:00,24.6,250.1,0,90
634,아산,2025-07-30 6:00,24.7,148,0,90
634,아산,2025-07-30 7:00,27.5,31.7,0,76
634,아산,2025-07-30 8:00,28.4,56.6,0,75
634,아산,2025-07-30 9:00,30.6,69.6,0,67
634,아산,2025-07-30 10:00,31.8,92.9,0,63
634,아산,2025-07-30 11:00,31.8,138.5,0,69
634,아산,2025-07-30 12:00,33.3,125.4,0,61
634,아산,2025-07-30 13:00,34.7,169.5,0,53
634,아산,2025-07-30 14:00,34.6,149.1,0,47
634,아산,2025-07-30 15:00,35.2,161.9,0,44
634,아산,2025-07-30 16:00,34.9,194.3,0,45
634,아산,2025-07-30 17:00,34.7,142.2,0,46
634,아산,2025-07-30 18:00,33.1,351.1,0,57
634,아산,2025-07-30 19:00,32.7,339.6,0,62
634,아산,2025-07-30 20:00,31.1,42.8,0,73
634,아산,2025-07-30 21:00,30.2,19.1,0,73
634,아산,2025-07-30 22:00,29.5,42.8,0,75
634,아산,2025-07-30 23:00,29.7,110.6,0,77
634,아산,2025-07-31 0:00,27.9,163.7,0,84
634,아산,2025-07-31 1:00,28,155.1,0,77
634,아산,2025-07-31 2:00,27.5,183.6,0,80
634,아산,2025-07-31 3:00,27.2,189.6,0,83
634,아산,2025-07-31 4:00,26.7,210,0,84
634,아산,2025-07-31 5:00,27.2,164.8,0,79
634,아산,2025-07-31 6:00,27.2,144.7,0,78
634,아산,2025-07-31 7:00,27.7,134.5,0,75
634,아산,2025-07-31 8:00,28.4,136.5,0,69
634,아산,2025-07-31 9:00,30.1,146.4,0,62
634,아산,2025-07-31 10:00,31.5,133.4,0,52
634,아산,2025-07-31 11:00,31.4,159.9,0,56
634,아산,2025-07-31 12:00,31.2,149.6,0,57
634,아산,2025-07-31 13:00,32.7,121.4,0,51
634,아산,2025-07-31 14:00,34.7,106.6,0,45
634,아산,2025-07-31 15:00,34.6,46.8,0,41
634,아산,2025-07-31 16:00,34.2,58.2,0,43
634,아산,2025-07-31 17:00,33.1,43.9,0,57
634,아산,2025-07-31 18:00,32.3,237.2,0,56
634,아산,2025-07-31 19:00,31.2,301.6,0,59
634,아산,2025-07-31 20:00,29.7,334.6,0,66
634,아산,2025-07-31 21:00,27.7,0,0,78
634,아산,2025-07-31 22:00,26.5,200.2,0,85
634,아산,2025-07-31 23:00,27.9,328.5,0,76
634,아산,2025-08-01 0:00,26.8,0,0,83
634,아산,2025-08-01 1:00,26.1,197.3,0,86
634,아산,2025-08-01 2:00,25.8,0,0,89
